"","gene_name","AD7M","WT7M","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000036560","Lgi4","611.770821036176","445.70332180216","480.773915816982","0.355163544365088","0.069059484414066","5.14286411748461","2.70581332777323e-07","1.70062017536723e-05"
"ENSMUSG00000051506","Wdfy4","237.289347535259","145.107647743085","158.583096277324","0.419136828420949","0.0815650936342611","5.13867893415734","2.76676659285112e-07","1.73364417360565e-05"
"ENSMUSG00000033220","Rac2","178.256128586913","102.710122811102","113.602755660753","0.422566268021019","0.0823463414177936","5.13157306985967","2.87330638435662e-07","1.78952299436591e-05"
"ENSMUSG00000027775","Mfsd1","875.473039941636","701.62727161985","783.668269078324","0.28001263228","0.0546835430565583","5.12060149413485","3.04562644506769e-07","1.89113220376718e-05"
"ENSMUSG00000054423","Cadps","9909.08061166835","11129.0870409595","10961.3013624213","-0.16109860581788","0.0315019636561042","-5.11392266134696","3.15536587790439e-07","1.95338941660658e-05"
"ENSMUSG00000035864","Syt1","71281.6276103215","82413.5890216644","81097.2894351065","-0.197086426113724","0.038598737840989","-5.10603292070429","3.28992399181e-07","2.02754747215813e-05"
"ENSMUSG00000042312","S100a13","475.80038274895","348.560998685159","377.360174500518","0.349909944935881","0.0685325071948099","5.10575140555168","3.29482611289339e-07","2.02754747215813e-05"
"ENSMUSG00000018171","Vmp1","2539.12967726458","3003.20249452247","2922.99076293311","-0.223324669812093","0.0437669387491569","-5.1025883051141","3.35039327871023e-07","2.04950615550776e-05"
"ENSMUSG00000049775","Tmsb4x","11446.651575108","9853.09883350635","10042.4829581066","0.202870758103947","0.0397567525207015","5.10280003373794","3.34664569776255e-07","2.04950615550776e-05"
"ENSMUSG00000031376","Atp2b3","5201.62963110021","5985.73470280285","5841.72442173616","-0.191103312918662","0.037512856197576","-5.09434184142477","3.49954835300098e-07","2.12185850873869e-05"
"ENSMUSG00000079227","Ccr5","272.280749187335","189.321613569903","198.07477034419","0.380120249666871","0.0746108344395656","5.09470578264028","3.4928326059149e-07","2.12185850873869e-05"
"ENSMUSG00000040093","Bmf","153.666241880553","90.0436527188821","107.160507513446","0.418432274442554","0.0822114524074651","5.08970784713394","3.58615592858963e-07","2.1679942659201e-05"
"ENSMUSG00000038843","Gcnt1","224.161926352467","137.599241565103","147.833754851638","0.415435327904089","0.0816474389675282","5.08816116166621","3.61552064461181e-07","2.17935549966878e-05"
"ENSMUSG00000018819","Lsp1","260.360203306019","155.108982767042","159.619752519097","0.418067118123627","0.0822236321237881","5.08451289884914","3.685707216712e-07","2.21518525575854e-05"
"ENSMUSG00000070532","Ccdc190","213.975848321182","140.577600027016","163.167564980307","0.397974538934858","0.0784478418079204","5.07311010428175","3.91365895891698e-07","2.34535114645563e-05"
"ENSMUSG00000005373","Mlxipl","196.796016418","109.643840991029","118.875262366742","0.41633410277979","0.0820835515481511","5.07207710835421","3.93496872988125e-07","2.35128638743484e-05"
"ENSMUSG00000050272","Dscam","3328.81870520376","3838.42516093154","3759.79307057344","-0.193701909265488","0.038210889822178","-5.06928548816628","3.99311897231795e-07","2.37913721428712e-05"
"ENSMUSG00000046410","Kcnk6","317.62703296114","221.245489110229","222.398919812254","0.37895378364118","0.0747938180822932","5.06664579182505","4.04886674675636e-07","2.40540023009748e-05"
"ENSMUSG00000026748","Plxdc2","2122.78594304566","1725.45605108142","1814.19102432085","0.265460426110805","0.0525739858861944","5.04927335518064","4.43493753134371e-07","2.62510713668153e-05"
"ENSMUSG00000095115","Itpripl2","369.431246650565","256.040157880596","281.786530403369","0.377801619860411","0.0748288464242335","5.04887670883643","4.44415421150548e-07","2.62510713668153e-05"
"ENSMUSG00000039716","Dock3","11799.8843379018","13724.0666358851","13501.0672396393","-0.203787393583768","0.0403795408715242","-5.04679818505515","4.49275477769877e-07","2.64623256406458e-05"
"ENSMUSG00000036181","Hist1h1c","284.170617406886","179.592303012534","228.897099562217","0.404421137896382","0.0802981867791103","5.03649153384859","4.74142071141317e-07","2.78474039788554e-05"
"ENSMUSG00000032562","Gnai2","8733.90730089414","7630.27662434303","7639.80907206683","0.184723640565677","0.0366926455025601","5.03435056359695","4.79471533716374e-07","2.80804138283041e-05"
"ENSMUSG00000027834","Serpini1","10678.7234974574","13031.0986011685","12218.7132704037","-0.256154407141611","0.0510303641911254","-5.01964685539436","5.1766557587785e-07","3.02313763363226e-05"
"ENSMUSG00000025764","Jade1","1773.01223482482","2069.9736597498","1978.41363480852","-0.207798412884625","0.0414154971008311","-5.017407188877","5.2373488331697e-07","3.04994198293201e-05"
"ENSMUSG00000047473","Zfp30","487.147052524341","611.26583308284","578.322825702114","-0.28271700933392","0.0564769370716089","-5.00588424218993","5.56061684577356e-07","3.22907369790484e-05"
"ENSMUSG00000038146","Notch3","738.523575421742","550.530904396913","640.476867990683","0.334738554778111","0.066886081401575","5.00460705372147","5.59760971194786e-07","3.24142483741026e-05"
"ENSMUSG00000055932","Fto","6617.66964593988","7327.87414428051","6894.98741709903","-0.142633536122148","0.0285099919384383","-5.0029314785545","5.64650153503685e-07","3.25979909836701e-05"
"ENSMUSG00000098188","Sowahc","565.129945683543","418.470387603263","455.283466415408","0.340108330675715","0.0679885087233249","5.00243845705993","5.66096569107636e-07","3.25979909836701e-05"
"ENSMUSG00000028194","Ddah1","5581.69344973119","4558.22960577835","4861.5724292986","0.259450669690514","0.0518924624286065","4.99977564270467","5.73970630810261e-07","3.29593441619875e-05"
"ENSMUSG00000041263","Rusc1","4213.19775678211","4805.04608653178","4681.66449565841","-0.179832275623429","0.0360182323844569","-4.99281235414076","5.95063659994989e-07","3.40756593077686e-05"
"ENSMUSG00000028971","Cort","209.723414684773","375.557510081686","301.965819949076","-0.410850093080512","0.0823513615812538","-4.98898968021479","6.06958889519912e-07","3.46605471120581e-05"
"ENSMUSG00000041548","Hspb8","487.239997928817","329.207502979716","366.982097730275","0.384995607838596","0.0772188214054224","4.98577420415745","6.17141848065313e-07","3.50478765781444e-05"
"ENSMUSG00000055078","Gabra5","1602.86231286564","1972.07911138829","1880.09781180267","-0.263612839065385","0.0528677391907376","-4.98627032478759","6.15560030943619e-07","3.50478765781444e-05"
"ENSMUSG00000030824","Nucb1","4097.31627192857","3546.52704916343","3598.41467052178","0.195582614842389","0.039258602474872","4.98190466580095","6.29614539052556e-07","3.56579772598034e-05"
"ENSMUSG00000000628","Hk2","211.942387811946","123.328153680466","146.982955675123","0.408886721793402","0.0823397546220863","4.96584819410823","6.84014466444789e-07","3.86327622623543e-05"
"ENSMUSG00000034981","Parm1","3711.61526516388","4578.82875027","4314.45560136465","-0.265832332269351","0.0536518116891112","-4.95476897983861","7.24162764674001e-07","4.06774261410205e-05"
"ENSMUSG00000026576","Atp1b1","57687.5840983294","64214.7294264022","62322.406667903","-0.149186240743372","0.0303806738081916","-4.91056392248768","9.08148452467233e-07","5.04622111795472e-05"
"ENSMUSG00000067274","Rplp0","5487.29222447213","4446.84053435187","4680.60370269571","0.265912159783762","0.0541954953521619","4.90653619928865","9.26988865997254e-07","5.12329101140305e-05"
"ENSMUSG00000052593","Adam17","662.43162262702","508.659048711454","583.240798531398","0.311746222695874","0.0636315035273797","4.89924338439896","9.62064114293719e-07","5.28878712431067e-05"
"ENSMUSG00000036564","Ndrg4","54828.1381220468","61593.5484110322","60064.0667013304","-0.160833354197327","0.0329181972667628","-4.88584939490957","1.02983899426018e-06","5.64631140071104e-05"
"ENSMUSG00000032193","Ldlr","1463.11503939264","1004.9229012709","1067.86316927448","0.37459744033848","0.0767581847436668","4.88022797294444","1.05963280086095e-06","5.79425203972106e-05"
"ENSMUSG00000023008","Fmnl3","656.414680289442","493.587305304069","563.676396621452","0.32569540168852","0.0669971940825709","4.8613289877053","1.16600285517286e-06","6.35903408978531e-05"
"ENSMUSG00000020657","Dnajc27","5523.44258225884","6066.59981261716","5868.82378139605","-0.131433288447013","0.0270488222529569","-4.85911317017305","1.17912722493986e-06","6.41364320372963e-05"
"ENSMUSG00000028494","Plin2","201.169636656528","128.467256336307","148.182860930891","0.392251943896998","0.0808599494708807","4.85100406893348","1.22838025989928e-06","6.66396290995358e-05"
"ENSMUSG00000028673","Fuca1","991.90694494031","812.464100721782","845.103419507947","0.255313132196871","0.0527423755164295","4.84075906132328","1.29344117456043e-06","6.98018057946684e-05"
"ENSMUSG00000039989","Cbx4","1080.63104378536","1262.44236346399","1252.42899419587","-0.208206319626572","0.0430569163201008","-4.83560685300105","1.32740045759984e-06","7.10762608660277e-05"
"ENSMUSG00000052302","Tbc1d30","5316.33472680848","6486.91249210483","6037.73575581202","-0.253725313889413","0.0525837082916651","-4.82516966057394","1.39884137911868e-06","7.4707551892569e-05"
"ENSMUSG00000022037","Clu","38116.6824850354","32296.9939715504","33567.8205329033","0.219211292009824","0.0454748573550632","4.82049432938829","1.43202927591362e-06","7.62823863642359e-05"
"ENSMUSG00000026797","Stxbp1","50370.0121824973","56283.8899925151","54094.6424660438","-0.153846859073255","0.0320387492835906","-4.8018996531819","1.57167453234883e-06","8.28646303948112e-05"
"ENSMUSG00000037771","Slc32a1","2248.2209772549","2612.62351191647","2428.97511845915","-0.201407744451368","0.0419887345693533","-4.79670908202056","1.61293589258249e-06","8.48231464938468e-05"
"ENSMUSG00000037259","Dzank1","9466.96483903731","10415.6901334202","9970.08084401207","-0.133511667952825","0.0278653631630869","-4.79131268347104","1.65693667879229e-06","8.69153934689647e-05"
"ENSMUSG00000024998","Plce1","657.390301049262","412.99542783177","465.203377082444","0.390695698691179","0.0815742530052582","4.78944868383894","1.67240158520289e-06","8.75039560379633e-05"
"ENSMUSG00000036570","Fxyd1","1383.92141498653","1034.59427143967","1087.40509689374","0.327754151457915","0.0685854064743456","4.77877391570919","1.76367371651145e-06","9.18134688532414e-05"
"ENSMUSG00000035279","Ssc5d","195.250189010586","103.316833847089","112.860726783541","0.379265899756044","0.0797592164157171","4.7551357297601","1.98313135499151e-06","0.000102719228349623"
"ENSMUSG00000032812","Arap1","731.079656231527","558.017300230651","605.847343405233","0.31218782667674","0.0659318214538473","4.73500989041042","2.19044416999674e-06","0.000112087933118386"
"ENSMUSG00000050732","Vamp8","244.259382084528","170.077100130958","193.945233100712","0.360615575501101","0.0765356945803963","4.71173061769624","2.45621926343979e-06","0.000125024592878547"
"ENSMUSG00000020840","Blmh","1512.57493507334","1731.36710678879","1691.03532631908","-0.182702723985511","0.0388023899261529","-4.70854306482729","2.49493658708143e-06","0.000126371296665071"
"ENSMUSG00000030518","Fam189a1","3794.66334531326","4331.90795334056","4136.55668134533","-0.179962120669332","0.038216929288853","-4.70896338397923","2.48979788812398e-06","0.000126371296665071"
"ENSMUSG00000002233","Rhoc","550.321626274865","403.830706308501","426.471748024434","0.336774747637882","0.0716146438023922","4.70259614174933","2.56874197016009e-06","0.000129473388055869"
"ENSMUSG00000009216","Fam163b","6499.72700506237","7569.77991653858","7168.78009776661","-0.203501889012162","0.0433475189299859","-4.69466059501247","2.67049743074913e-06","0.000133947212980276"
"ENSMUSG00000108348","Gm42372","6930.21586819583","8275.66931219254","7848.55030965976","-0.230567694022416","0.0491096179121129","-4.6949600470328","2.666588373488e-06","0.000133947212980276"
"ENSMUSG00000032089","Il10ra","309.896232285095","201.393182299127","209.351967759027","0.380261919015617","0.0810527053022666","4.69153888938712","2.71157715508293e-06","0.000135677580223385"
"ENSMUSG00000041261","Car8","556.915128119274","313.415547483485","423.061297259165","0.384246292578721","0.0821442671473873","4.67770065912558","2.90109632504103e-06","0.000144808960631285"
"ENSMUSG00000079110","Capn3","275.06502090471","168.539940903189","183.798507790764","0.384211415552848","0.0822778418598499","4.6696827100461","3.01665295572249e-06","0.000149491107409181"
"ENSMUSG00000061298","Agbl4","554.400913422847","678.816915153277","625.284188521517","-0.253787855935493","0.0544390397847542","-4.66187237943471","3.13345484446966e-06","0.00015490688637588"
"ENSMUSG00000020366","Mapk9","10258.4442420341","11406.6918863223","10971.6923928873","-0.147170784872566","0.0316254986002332","-4.65354828813609","3.26271150584588e-06","0.000160910999265581"
"ENSMUSG00000002699","Lcp2","217.655936776288","128.693927602702","143.828926428914","0.382454989176769","0.0822878457839272","4.64777009937805","3.3554258042191e-06","0.000165031685781159"
"ENSMUSG00000022574","Naprt","163.98681074482","97.7848850379895","112.059921304755","0.382690637651539","0.0823460024719491","4.64734930857027","3.3622754318742e-06","0.000165031685781159"
"ENSMUSG00000025492","Ifitm3","265.155438347241","162.19329402397","181.901873121412","0.38175966571754","0.0822874804265357","4.63934080541408","3.49522253950598e-06","0.000170744105810227"
"ENSMUSG00000054920","Klhl5","1739.03281262999","1487.67284302222","1605.54619880868","0.207330405467847","0.0446892585798429","4.63937894824157","3.49457755460633e-06","0.000170744105810227"
"ENSMUSG00000055523","Gucy2g","346.497608834138","505.796649700144","419.71697600616","-0.360839680119153","0.0779088633486674","-4.63156134757452","3.62918427123473e-06","0.00017686911052365"
"ENSMUSG00000027082","Tfpi","222.158903918364","155.505424720324","178.893214977499","0.354471694205656","0.0766066318365687","4.62716720090083","3.70701234446281e-06","0.000180235989342219"
"ENSMUSG00000006611","Hfe","149.200007656733","99.2234720603586","117.336416946878","0.369209578227632","0.0799171230352327","4.61990577494713","3.83914354439662e-06","0.000186221045100556"
"ENSMUSG00000096914","Galntl6","778.201307436649","969.275716490644","916.087280593793","-0.268708703940115","0.0582967715537508","-4.6093239261519","4.03980494968532e-06","0.000195036484865955"
"ENSMUSG00000031805","Jak3","331.301983929706","236.712818198471","251.09164205789","0.346797574419122","0.0753542655803137","4.60222884196914","4.17993567340677e-06","0.000201330312867478"
"ENSMUSG00000040061","Plcb2","172.548490090816","113.511935356726","141.797810367325","0.369144629718302","0.0802664124438727","4.59899251105101","4.2453904167697e-06","0.000204006348348968"
"ENSMUSG00000024308","Tapbp","1235.17609331499","1002.51046558688","1037.85791672707","0.260236179667099","0.0566756955204468","4.59167156710434","4.39709955588415e-06","0.000210805133359423"
"ENSMUSG00000061983","Rps12","4351.54940684419","3645.84941109868","3768.01694977988","0.229022120054545","0.0501281260783775","4.56873491932372","4.90676890653424e-06","0.00023360979447622"
"ENSMUSG00000047250","Ptgs1","636.619013609477","473.843944588456","486.049993152492","0.32356903042518","0.0710314182955116","4.55529451881473","5.23122308097038e-06","0.000247343265628909"
"ENSMUSG00000031659","Adcy7","316.605843202993","218.594291727991","245.988216344996","0.355707083122734","0.0781125569091072","4.55377595098621","5.26914742285646e-06","0.000247998799365721"
"ENSMUSG00000040274","Cdk6","151.910546945964","94.5514717149082","123.416080200758","0.373147534210497","0.0819382202460364","4.55401073015797","5.26326695062158e-06","0.000247998799365721"
"ENSMUSG00000001985","Grik3","5824.5041101686","6779.57097396458","6551.28557006405","-0.201501828004826","0.0443457757204318","-4.54387875127384","5.52284332123091e-06","0.000258757761516307"
"ENSMUSG00000029875","Ccdc184","988.074643086017","1290.14220326816","1177.04059582644","-0.303688167540942","0.0668691113897029","-4.5415313771869","5.58470719314547e-06","0.00026106289974307"
"ENSMUSG00000056612","Ppp1r14b","512.160827943949","387.704373734186","396.579802546132","0.313082416185493","0.0689971528440932","4.53761355766285","5.68943952837574e-06","0.000265357004247661"
"ENSMUSG00000046402","Rbp1","395.508156584196","246.063604304512","261.732315235215","0.373062198045373","0.0822658739659742","4.53483540695957","5.7648423514708e-06","0.000268266873759753"
"ENSMUSG00000041229","Phf8","1332.14854615432","1587.32326278241","1522.72514970045","-0.226538877662449","0.050090207347996","-4.52261808557901","6.10793903881299e-06","0.000283048884324968"
"ENSMUSG00000102742","Pcdhga11","372.347825564725","489.77768966006","431.302247995119","-0.308906325597828","0.0683036004198294","-4.52254820681676","6.10995651344219e-06","0.000283048884324968"
"ENSMUSG00000020340","Cyfip2","52429.6440041415","60406.8381685601","58636.8617299877","-0.1899621597122","0.0420419073254343","-4.51840013446007","6.23086494667694e-06","0.000287803895210861"
"ENSMUSG00000021087","Rtn1","36611.7107744582","40684.3846586393","40011.5410502712","-0.146032224552572","0.0323217997658721","-4.51807218689488","6.24052103610258e-06","0.000287803895210861"
"ENSMUSG00000068523","Gng5","587.877495998943","458.098498554666","473.07437550796","0.292688035907692","0.0648164365668227","4.51564528089946","6.31242524124193e-06","0.000290470192741523"
"ENSMUSG00000016087","Fli1","242.767177991077","160.777463611727","190.006232863976","0.36201772333354","0.0805484908475941","4.49440727596641","6.97639936656169e-06","0.000319596606537043"
"ENSMUSG00000060240","Cend1","12887.0365246141","14364.2780772511","13733.6704607523","-0.149709523810203","0.0333601983079659","-4.48766888098669","7.20067273973961e-06","0.000329139398070359"
"ENSMUSG00000027784","Ppm1l","7712.81068388407","9234.53894795757","9076.03166752024","-0.230814951052496","0.0515615101092362","-4.47649711118818","7.58776943614232e-06","0.000345302134494645"
"ENSMUSG00000026825","Dnm1","69544.5205766953","75197.5123392424","72841.8541152433","-0.110137471976672","0.024642732909214","-4.469369220631","7.84506081816237e-06","0.000355441601684433"
"ENSMUSG00000006333","Rps9","4423.17854611563","3659.51057785579","3896.28545344926","0.24028572600324","0.0537906031145312","4.46705766603179","7.93027586504728e-06","0.000358514554732346"
"ENSMUSG00000063856","Gpx1","2128.5511612169","1791.56632815266","1839.61088366265","0.22312868856244","0.0500075591048323","4.46189921197092","8.12364350809067e-06","0.000366452759123171"
"ENSMUSG00000020689","Itgb3","242.702738541079","168.792381019643","205.971048042446","0.346808925710185","0.0778361552028112","4.45562765538115","8.36481036651531e-06","0.000376507785383653"
"ENSMUSG00000044456","Rin3","320.556791401575","204.554055319519","205.939576640559","0.365427309732451","0.082139078321411","4.44888495464401","8.63172324463782e-06","0.000385993437501537"
"ENSMUSG00000024277","Mapre2","13383.9293598078","14687.4204950663","14121.4898210879","-0.129752440332422","0.0291705908558294","-4.44805663943186","8.66506838416268e-06","0.000386645854414532"
"ENSMUSG00000028228","Cpne3","696.080872244115","566.618548771489","602.212579529654","0.255290575255635","0.0574934549324522","4.44034152331896","8.98162259458715e-06","0.000399449304773688"
"ENSMUSG00000050447","Lypd6","1100.76309107712","1313.45327152311","1221.48832190483","-0.227105241505051","0.0511484150853704","-4.44012275113502","8.9907580603925e-06","0.000399449304773688"
"ENSMUSG00000026031","Cflar","877.216780088526","729.393631044705","757.145745802967","0.23591198263918","0.0532289206641405","4.43202641901605","9.33515761991241e-06","0.000410573945361523"
"ENSMUSG00000031610","Scrg1","864.717702821876","673.984963081876","727.532659918301","0.28938234058099","0.0652953558898496","4.43189774582385","9.34073152435382e-06","0.000410573945361523"
"ENSMUSG00000041859","Mcm3","155.360935062509","86.1172722021787","104.456925028137","0.358173203632088","0.0808165881927021","4.43192680663587","9.33947238137305e-06","0.000410573945361523"
"ENSMUSG00000032131","Abcg4","2673.27596357862","2994.41071205157","2837.20325273927","-0.156194363228608","0.0352916121843052","-4.42582113882773","9.6076107840578e-06","0.000421406162368833"
"ENSMUSG00000098557","Kctd12","1232.87625508965","995.408522087875","1079.22092220503","0.261572511957605","0.059155208911459","4.42180015540332","9.78819692525049e-06","0.00042836600465688"
"ENSMUSG00000023186","Vwa5a","612.308354660861","481.066609960268","499.319115678255","0.283501731411588","0.0641815133313974","4.4171867675937","9.99938242252181e-06","0.000435808178943525"
"ENSMUSG00000061132","Blnk","471.939668411538","352.735184464771","378.187589765651","0.315853121513543","0.0716116615143651","4.41063808371746","1.03066456735086e-05","0.000447308422230274"
"ENSMUSG00000030717","Nupr1","461.162615235846","264.940226445903","291.656894694323","0.358438222206418","0.0813411823652326","4.40660206532262","1.05004840881311e-05","0.000454763612346267"
"ENSMUSG00000054675","Tmem119","1057.82868451154","814.418805665895","854.858516694308","0.297667366581687","0.0675745878647875","4.40501934214236","1.05774439524777e-05","0.000457136283187271"
"ENSMUSG00000031144","Syp","34243.1485336883","37837.5052569967","36476.2794897166","-0.138543150686857","0.0314887899654329","-4.39976102095202","1.083701554133e-05","0.000465641752971966"
"ENSMUSG00000062232","Rapgef2","6142.90015751231","7015.65228816264","6788.42660421564","-0.178945049872306","0.0407143960049517","-4.39512966987261","1.10706648817857e-05","0.000474473506316035"
"ENSMUSG00000037905","Bri3bp","6098.93867306141","6714.52973685264","6558.0527240918","-0.133489628080929","0.0304054329579052","-4.39032156739025","1.13183157984463e-05","0.000483078840962671"
"ENSMUSG00000040033","Stat2","1095.90854748801","898.893974049465","967.30363498385","0.247679933625168","0.0564114332949694","4.39059813158931","1.13039286100155e-05","0.000483078840962671"
"ENSMUSG00000036362","P2ry13","803.732920045456","602.14249705371","647.415483677465","0.313605215017845","0.0715203483511834","4.38483903179501","1.16071576506534e-05","0.000494383378033513"
"ENSMUSG00000031558","Slit2","1493.67005329041","1901.20858035042","1874.64230112085","-0.281630676906547","0.0642377057951487","-4.38419575264183","1.16415057481413e-05","0.000494824002057595"
"ENSMUSG00000031503","Col4a2","2381.8538094682","1816.34761996866","1939.60875676102","0.30280793715357","0.0691430804231698","4.37943949416665","1.18984951491168e-05","0.000504706743825192"
"ENSMUSG00000027827","Kcnab1","2706.63958132939","3202.75776687261","2946.87875177297","-0.21798825561919","0.0498411587016933","-4.37365946734669","1.22180919232404e-05","0.000516139272536068"
"ENSMUSG00000028048","Gba","1301.85630750127","1099.51634990348","1159.30010052565","0.219083606563682","0.0500982322774218","4.37308057798316","1.22505481683907e-05","0.00051645204599463"
"ENSMUSG00000049092","Gpr137c","1362.99346249743","1734.7002077744","1696.10525563513","-0.280980387517805","0.0642729934290987","-4.37167109429503","1.23299172536099e-05","0.000518737233026873"
"ENSMUSG00000027244","Atg13","3226.22877082922","3580.31586121384","3479.15663091889","-0.143166840591392","0.0327525972464537","-4.37115992707704","1.23588225288699e-05","0.000518894351186665"
"ENSMUSG00000022186","Oxct1","10408.8849680295","11343.0564909153","11177.2924440177","-0.120326088929539","0.0275523387485455","-4.36718240246994","1.25859615968453e-05","0.000527356907152369"
"ENSMUSG00000003992","Ssbp2","2362.63350207961","2692.10785284196","2629.08791994912","-0.17567539502486","0.040239727684676","-4.36572027528309","1.26704542444363e-05","0.000529820312878406"
"ENSMUSG00000031672","Got2","6983.20597480653","7615.32548602723","7355.59499381107","-0.121448957259796","0.0278553212807112","-4.35999125753739","1.30067640388227e-05","0.000542782268543176"
"ENSMUSG00000008090","Fgfrl1","873.909209517224","620.704010898097","662.302009019713","0.336600607094191","0.0772611054937141","4.35666309643442","1.32060298264496e-05","0.000546435406347757"
"ENSMUSG00000062209","Erbb4","3957.24646262553","4719.49238328509","4614.73089340077","-0.225463972749851","0.0517681141405303","-4.35526726235003","1.32904660491984e-05","0.000547965915208451"
"ENSMUSG00000039682","Lap3","1622.30414187945","1384.72683021035","1443.64072661145","0.207239872975699","0.0476142329376158","4.35247740412461","1.34607749174844e-05","0.000553879989868147"
"ENSMUSG00000026000","Lancl1","4981.74759801872","5491.55577442719","5343.99216713216","-0.135447892753962","0.0311658089853195","-4.34604129216616","1.3861648576856e-05","0.000569238815561528"
"ENSMUSG00000042032","Mat2b","2987.40948460186","3567.92208892589","3431.28587081633","-0.226991388405543","0.0523297467680502","-4.33771234192426","1.43973414959335e-05","0.000588722580979955"
"ENSMUSG00000039194","Rlbp1","777.429152683299","625.150894687825","662.281733821386","0.263847310130204","0.0610126160310873","4.32447135188839","1.52898070866318e-05","0.00062292366223501"
"ENSMUSG00000000308","Ckmt1","7749.12788868734","8619.85339374661","8205.55237829517","-0.146787658837656","0.0339586859372271","-4.32253648180009","1.54245568012717e-05","0.000627174040351512"
"ENSMUSG00000064360","mt-Nd3","773.702391840527","224.136852752825","319.376585034957","0.196545787549463","0.0455174933263254","4.31802749198822","1.57429824756605e-05","0.000638861385306578"
"ENSMUSG00000051048","P4ha3","243.517235357104","155.711206800168","169.000267276144","0.354259457753214","0.0822069896133798","4.30935933087076","1.63728160250024e-05","0.000659229692100438"
"ENSMUSG00000056553","Ptprn2","13205.4508779228","14869.9306582244","14749.3815325484","-0.161687270061063","0.0375924755119366","-4.30105407689161","1.69987566654706e-05","0.000681769199725051"
"ENSMUSG00000061451","Tmem151a","11421.0943160703","12858.3196809094","12318.1168346399","-0.161550154331731","0.037583033318965","-4.29848631324312","1.71968518190568e-05","0.000688374951941469"
"ENSMUSG00000032356","Rasgrf1","19312.6111633779","22629.6738965601","21145.8655509627","-0.206923132962534","0.0482731349128753","-4.28650704653829","1.81504447678672e-05","0.000725138408700741"
"ENSMUSG00000029088","Kcnip4","2353.99038791637","2874.31175586577","2714.43231713547","-0.246432772307642","0.0575185553349506","-4.28440476073466","1.83229075543716e-05","0.000730612648420447"
"ENSMUSG00000038312","Edem2","937.337922587183","764.755774512347","778.000714348774","0.250630644572746","0.0585647585519589","4.2795471332881","1.87273977033975e-05","0.000745299814006833"
"ENSMUSG00000022150","Dab2","613.895261791746","463.178051334667","518.970975260124","0.305449861000272","0.0714178389353518","4.2769406853205","1.89479262152592e-05","0.000752623311999167"
"ENSMUSG00000044221","Grsf1","3133.05333681966","3419.22122681347","3280.63495424748","-0.121706944585643","0.0284853649295724","-4.27261314315448","1.93195468752413e-05","0.000765908574679038"
"ENSMUSG00000035033","Tbr1","8567.78145620823","10063.5886401446","9621.5237129027","-0.209204100363637","0.048984470098319","-4.27082501747459","1.94751171438345e-05","0.000770594126526197"
"ENSMUSG00000030748","Il4ra","378.602976887525","274.19729580459","274.804310850562","0.326714585861938","0.0765164681165469","4.26985972959833","1.95595941158006e-05","0.000772454085626875"
"ENSMUSG00000031502","Col4a1","2013.40027576381","1515.1156451999","1640.53550193171","0.306639682031329","0.0718295882690243","4.2689884408479","1.96361443284064e-05","0.000773994484378774"
"ENSMUSG00000024127","Prepl","12343.2504930821","13857.841910914","13534.0370213999","-0.1579778605503","0.0370856335125352","-4.2598129137231","2.04598083984983e-05","0.000801861121929739"
"ENSMUSG00000003812","Dnase2a","196.301230714505","126.093390973551","140.448352129059","0.349659902140936","0.0821914213475266","4.25421408230043","2.09784522925949e-05","0.000820627692622096"
"ENSMUSG00000045312","Lhfpl2","724.254016019246","579.119564602358","643.587189119482","0.26649899171368","0.0626901997681138","4.25104709666646","2.12773415449428e-05","0.000830743174145824"
"ENSMUSG00000037855","Zfp365","24314.5346522959","27305.6493098039","27535.2460749171","-0.158255118656824","0.0373068390677829","-4.2419867941449","2.21549731224425e-05","0.000863373858070233"
"ENSMUSG00000025130","P4hb","4100.84224570145","3633.69073650061","3767.6781698321","0.164119805736153","0.0387482265755864","4.23554366845675","2.27999387266192e-05","0.000885161462992948"
"ENSMUSG00000041444","Arhgap32","19958.4476746668","23358.1781516831","23285.0714957454","-0.20505608633914","0.0484619219429605","-4.23128258471651","2.32362527337895e-05","0.000898715478624896"
"ENSMUSG00000056917","Sipa1","709.961525024771","555.065458747385","590.538310070944","0.282613637325902","0.0667883868670046","4.23147871333783","2.32159968860282e-05","0.000898715478624896"
"ENSMUSG00000050947","Amigo1","4943.36375951311","5423.70478515336","5270.51134549811","-0.128722945225176","0.0304531527853135","-4.22691686908865","2.36915144651182e-05","0.00091460781029665"
"ENSMUSG00000020140","Lgr5","87.9926807582239","147.084451052508","115.236638079598","-0.347275956804351","0.0822132788846242","-4.22408595686481","2.39912476629019e-05","0.000924447795459293"
"ENSMUSG00000024909","Efemp2","416.377014733758","301.833051431305","317.613182274692","0.322834379372068","0.0764372817227196","4.22351988579561","2.40516137953329e-05","0.000925044810430575"
"ENSMUSG00000034245","Hdac11","5175.63903603827","5714.38576815083","5422.68162576439","-0.136889877356103","0.0324283008739055","-4.22130896985283","2.42887744350278e-05","0.000932426601448972"
"ENSMUSG00000026247","Ecel1","848.354512494524","373.870796799211","381.743763618137","0.259026326471184","0.0614280859218059","4.2167409676562","2.47858409856485e-05","0.000949739984979821"
